env,candidate_id,variant,samples,noise,score,failure
point_mass,22,learned_j,64,0.0,2.910715300235681e-05,0
point_mass,23,learned_j,64,0.0,4.466028081704788,1
point_mass,24,learned_j,64,0.0,4.576375312053531,1
point_mass,25,learned_j,64,0.0,0.0006722177341539281,0
point_mass,26,learned_j,64,0.0,4.992977853759889e-05,0
point_mass,27,learned_j,64,0.0,9.627168550121492e-05,0
point_mass,28,learned_j,64,0.0,3.101510006287185,1
point_mass,29,learned_j,64,0.0,3.6618152651777303,1
point_mass,30,learned_j,64,0.0,0.0005619449813016784,0
point_mass,31,learned_j,64,0.0,3.191490487034591e-05,0
point_mass,32,learned_j,64,0.0,0.00014861959742046082,0
point_mass,33,learned_j,64,0.0,4.527852967097715,1
point_mass,34,learned_j,64,0.0,4.840051310789361,1
point_mass,35,learned_j,64,0.0,0.0008040870902849035,0
point_mass,36,learned_j,64,0.0,0.000122023732392421,0
point_mass,37,learned_j,64,0.0,0.00016301960800845088,0
point_mass,38,learned_j,64,0.0,3.811335379872796,1
point_mass,39,learned_j,64,0.0,4.1137476418928935,1
point_mass,40,learned_j,64,0.0,0.0006282891301798328,0
point_mass,41,learned_j,64,0.0,8.528529150155503e-05,0
point_mass,42,learned_j,64,0.0,3.9158115433843114e-06,0
point_mass,43,learned_j,64,0.0,4.305883234031069,1
point_mass,44,learned_j,64,0.0,4.111701889807258,1
point_mass,45,learned_j,64,0.0,0.0005751422218876342,0
point_mass,46,learned_j,64,0.0,0.00020291028768435504,0
point_mass,47,learned_j,64,0.0,8.995742318349914e-05,0
point_mass,48,learned_j,64,0.0,5.346205329866637,1
point_mass,49,learned_j,64,0.0,3.295266443940776,1
point_mass,50,learned_j,64,0.0,0.0005991756818604555,0
point_mass,51,learned_j,64,0.0,0.0001242796341861661,0
point_mass,52,learned_j,64,0.0,6.487911312605637e-05,0
point_mass,53,learned_j,64,0.0,3.9996314680652034,1
point_mass,54,learned_j,64,0.0,4.168439287075351,1
point_mass,55,learned_j,64,0.0,0.0006018221409370698,0
point_mass,56,learned_j,64,0.0,5.642452135019051e-05,0
point_mass,57,learned_j,64,0.0,0.00011944479429103117,0
point_mass,58,learned_j,64,0.0,4.20146120677679,1
point_mass,59,learned_j,64,0.0,4.487828400017619,1
point_mass,60,learned_j,64,0.0,0.0005999378742682384,0
point_mass,61,learned_j,64,0.0,4.396327821717648e-05,0
point_mass,62,learned_j,64,0.0,7.168359245150197e-05,0
point_mass,63,learned_j,64,0.0,4.722091061353497,1
point_mass,64,learned_j,64,0.0,4.172650679072514,1
point_mass,65,learned_j,64,0.0,0.0006739615647198751,0
point_mass,66,learned_j,64,0.0,5.944185328283663e-05,0
point_mass,67,learned_j,64,0.0,7.027215595849088e-05,0
point_mass,68,learned_j,64,0.0,5.232384411884028,1
point_mass,69,learned_j,64,0.0,3.846635599696609,1
point_mass,70,learned_j,64,0.0,0.000593880101040781,0
point_mass,71,learned_j,64,0.0,0.0001365294755504788,0
point_mass,72,learned_j,64,0.0,8.90576641445788e-06,0
point_mass,73,learned_j,64,0.0,4.6043285488888905,1
point_mass,74,learned_j,64,0.0,4.312357438345718,1
point_mass,75,learned_j,64,0.0,0.00048207981277688947,0
point_mass,76,learned_j,64,0.0,1.2472358693782814e-05,0
point_mass,77,learned_j,64,0.0,9.038102369066659e-05,0
point_mass,78,learned_j,64,0.0,3.3228348284159708,1
point_mass,79,learned_j,64,0.0,4.412955752839616,1
point_mass,0,noisy_learned_j,64,0.15,0.0006210141596027416,0
point_mass,1,noisy_learned_j,64,0.15,0.00023747681071135666,0
point_mass,2,noisy_learned_j,64,0.15,7.502116210753574e-05,0
point_mass,3,noisy_learned_j,64,0.15,4.17986304490248,1
point_mass,4,noisy_learned_j,64,0.15,4.649963892698387,1
point_mass,5,noisy_learned_j,64,0.15,0.0006294359848387352,0
point_mass,6,noisy_learned_j,64,0.15,4.115532723457516e-05,0
point_mass,7,noisy_learned_j,64,0.15,0.00020876965042268273,0
point_mass,8,noisy_learned_j,64,0.15,4.922695686710494,1
point_mass,9,noisy_learned_j,64,0.15,3.990533315215788,1
point_mass,10,noisy_learned_j,64,0.15,0.0005360799402627191,0
point_mass,11,noisy_learned_j,64,0.15,0.00015564816431178628,0
point_mass,12,noisy_learned_j,64,0.15,1.1751246186526744e-06,0
point_mass,13,noisy_learned_j,64,0.15,4.068501931914935,1
point_mass,14,noisy_learned_j,64,0.15,5.07073083273353,1
point_mass,15,noisy_learned_j,64,0.15,0.0006170029560878094,0
point_mass,16,noisy_learned_j,64,0.15,0.00014463651573564995,0
point_mass,17,noisy_learned_j,64,0.15,5.433836818138099e-05,0
point_mass,18,noisy_learned_j,64,0.15,5.321870856357015,1
point_mass,19,noisy_learned_j,64,0.15,3.4971204130717433,1
point_mass,20,noisy_learned_j,64,0.15,0.0005317468114823823,0
point_mass,21,noisy_learned_j,64,0.15,7.524558965634747e-05,0
point_mass,22,noisy_learned_j,64,0.15,3.2065393572291476e-05,0
point_mass,23,noisy_learned_j,64,0.15,4.425074342838378,1
point_mass,24,noisy_learned_j,64,0.15,4.633931954548969,1
point_mass,25,noisy_learned_j,64,0.15,0.0006702915983288459,0
point_mass,26,noisy_learned_j,64,0.15,5.189072455334618e-05,0
point_mass,27,noisy_learned_j,64,0.15,0.00010487556031991488,0
point_mass,28,noisy_learned_j,64,0.15,3.1168957712825396,1
point_mass,29,noisy_learned_j,64,0.15,3.636238307728816,1
point_mass,30,noisy_learned_j,64,0.15,0.0006386210074638947,0
point_mass,31,noisy_learned_j,64,0.15,3.6638146036504975e-05,0
point_mass,32,noisy_learned_j,64,0.15,0.00016483434860102442,0
point_mass,33,noisy_learned_j,64,0.15,4.55157429676855,1
point_mass,34,noisy_learned_j,64,0.15,4.879593859675542,1
point_mass,35,noisy_learned_j,64,0.15,0.0008883329500810513,0
